EventID,Date,Latitude,Longitude,Depth_km,Magnitude,Source
texnet2024uupu,2024-10-22,30.8934,-103.4673,3.8,1.5,TexNet
texnet2024uujm,2024-10-22,32.8143,-100.5962,7.1,1.5,TexNet
texnet2024uuau,2024-10-22,31.6647,-104.4511,6.2,1.6,TexNet
texnet2024utyd,2024-10-22,31.6703,-104.3763,7.8,2.5,TexNet
texnet2024utxj,2024-10-22,32.3868,-102.07,8,1.5,TexNet
texnet2024utxf,2024-10-22,32.4051,-102.0614,7.8,2.1,TexNet
texnet2024utwu,2024-10-22,31.6579,-104.4456,7.7,1.5,TexNet
texnet2024utqh,2024-10-22,31.6611,-104.3768,8.5,1.9,TexNet
texnet2024utoj,2024-10-22,31.9547,-102.0399,9,1.6,TexNet
texnet2024utnq,2024-10-22,31.6728,-104.3505,3.4,2.1,TexNet
texnet2024utdz,2024-10-22,29.1008,-97.8605,7.6,2.1,TexNet
texnet2024utde,2024-10-22,31.6106,-104.538,10,1.8,TexNet
texnet2024utdc,2024-10-22,32.2586,-101.9392,9.2,1.7,TexNet
tx2024uvqswp,2024-10-22,31.6168,-102.1482,5.4,1.2,TexNet
texnet2024utbq,2024-10-22,31.6136,-104.5329,9.5,1.8,TexNet
texnet2024utay,2024-10-22,31.6151,-104.5221,9.4,1.7,TexNet
texnet2024uszd,2024-10-21,32.1213,-101.4869,7.7,1.1,TexNet
texnet2024usrp,2024-10-21,32.2842,-101.2125,8,1.5,TexNet
texnet2024usiu,2024-10-21,31.843,-101.8256,6.3,1.5,TexNet
texnet2024usij,2024-10-21,32.3154,-101.8342,6.7,1.1,TexNet
texnet2024usho,2024-10-21,31.6555,-104.4574,7.5,1.6,TexNet
texnet2024usao,2024-10-21,31.6362,-104.5511,9.3,1.6,TexNet
texnet2024urhv,2024-10-21,32.4481,-101.638,7.3,1.3,TexNet
texnet2024urhp,2024-10-21,31.7213,-104.2902,7.7,1.9,TexNet
texnet2024urhk,2024-10-21,32.4051,-102.0678,9.3,1.2,TexNet
texnet2024urcs,2024-10-20,32.4115,-102.0582,7.8,1.8,TexNet
texnet2024uquz,2024-10-20,31.6651,-104.1802,7,1.9,TexNet
texnet2024uquv,2024-10-20,31.6974,-104.14,8,1.6,TexNet
texnet2024uqur,2024-10-20,31.7028,-104.1353,8.2,1.7,TexNet
texnet2024uqub,2024-10-20,31.6637,-104.1826,7.3,2,TexNet
texnet2024uqtd,2024-10-20,31.704,-104.1361,7.9,1.9,TexNet
texnet2024uqsv,2024-10-20,32.3346,-101.0721,6.5,1.7,TexNet
texnet2024uqrs,2024-10-20,31.7027,-104.1349,8,2.7,TexNet
texnet2024uqlo,2024-10-20,31.6709,-104.371,7.5,2,TexNet
texnet2024uqlb,2024-10-20,32.3557,-102.0871,8.8,1.2,TexNet
texnet2024uqje,2024-10-20,31.8567,-101.8202,9.3,1.9,TexNet
texnet2024uqcx,2024-10-20,31.6141,-102.0807,6.5,1.3,TexNet
texnet2024uqbp,2024-10-20,31.561,-104.016,8.9,2.1,TexNet
texnet2024upyi,2024-10-20,32.4142,-102.07,8.2,2,TexNet
texnet2024upyg,2024-10-20,31.5835,-104.0253,7.8,1.6,TexNet
texnet2024upxs,2024-10-20,31.5844,-104.024,7.7,1.7,TexNet
texnet2024upxn,2024-10-20,31.678,-104.4641,7.4,2.1,TexNet
texnet2024upwu,2024-10-20,31.7038,-104.1348,8.5,1.6,TexNet
texnet2024upwg,2024-10-20,31.7017,-104.1313,7.8,2.6,TexNet
texnet2024upsa,2024-10-20,31.6569,-104.458,7.2,2,TexNet
texnet2024uppx,2024-10-20,31.7019,-104.131,7.5,2.5,TexNet
texnet2024uppu,2024-10-20,31.7061,-104.131,8.2,2.5,TexNet
texnet2024upps,2024-10-20,31.7042,-104.1316,8.3,2.3,TexNet
texnet2024upnt,2024-10-20,31.6457,-104.4333,3.1,1.6,TexNet
texnet2024upmr,2024-10-20,31.6939,-104.1372,7.7,1.6,TexNet
texnet2024upku,2024-10-20,32.1323,-101.5147,9.6,1.1,TexNet
texnet2024upka,2024-10-20,31.7047,-104.1262,8.1,2.2,TexNet
texnet2024uovc,2024-10-19,31.6769,-104.3901,7.8,1.7,TexNet
texnet2024uorq,2024-10-19,32.84,-100.5319,8,1.9,TexNet
texnet2024uopi,2024-10-19,29.1045,-97.8622,6.9,2.1,TexNet
texnet2024uooz,2024-10-19,29.1164,-97.8716,7.9,2.5,TexNet
texnet2024uomk,2024-10-19,31.6507,-104.4512,7.4,1.6,TexNet
texnet2024uolj,2024-10-19,31.7654,-104.2273,8.1,1.9,TexNet
texnet2024uohx,2024-10-19,31.7024,-104.1267,8.1,2.4,TexNet
texnet2024uodk,2024-10-19,31.6717,-104.3785,7.4,1.7,TexNet
texnet2024uoaq,2024-10-19,32.8372,-100.9338,7.2,1.4,TexNet
texnet2024untv,2024-10-19,31.9656,-102.3165,8.8,1.2,TexNet
texnet2024unqg,2024-10-19,31.6784,-104.5379,8,1.8,TexNet
texnet2024unny,2024-10-19,32.4197,-102.0657,8.6,1,TexNet
texnet2024unlo,2024-10-18,31.6838,-104.1896,7.8,1.9,TexNet
texnet2024unkm,2024-10-18,31.9711,-101.5469,8.9,1.8,TexNet
texnet2024unim,2024-10-18,32.4152,-102.0582,7.4,1.9,TexNet
texnet2024ungw,2024-10-18,31.9418,-102.0035,8.2,1.1,TexNet
texnet2024ungg,2024-10-18,31.7012,-104.3636,9,2.4,TexNet
texnet2024unfy,2024-10-18,32.4033,-102.0592,7.8,1.6,TexNet
texnet2024unec,2024-10-18,32.406,-102.0603,8,1.4,TexNet
texnet2024undz,2024-10-18,32.0151,-102.3894,5.3,1.4,TexNet
texnet2024uncf,2024-10-18,32.4124,-102.0592,7.2,3.1,TexNet
texnet2024unbv,2024-10-18,32.4106,-102.0614,8.1,3.4,TexNet
texnet2024unbt,2024-10-18,32.4088,-102.0614,8.5,1.7,TexNet
texnet2024umyf,2024-10-18,31.7562,-104.2203,8.2,1.7,TexNet
texnet2024umrp,2024-10-18,32.7603,-100.6487,7.7,1.7,TexNet
texnet2024umol,2024-10-18,32.4115,-102.071,8.1,1.5,TexNet
texnet2024ummp,2024-10-18,32.4069,-102.0657,8.7,1.4,TexNet
texnet2024umma,2024-10-18,31.6597,-104.4847,9.5,2.1,TexNet
tx2024uoymfu,2024-10-18,32.0975,-101.4847,9.7,1.1,TexNet
texnet2024umkn,2024-10-18,31.6288,-104.1218,6.3,1.7,TexNet
texnet2024umic,2024-10-18,31.6591,-104.4661,8.2,2.4,TexNet
texnet2024umdb,2024-10-18,31.6646,-104.1885,5.7,2,TexNet
texnet2024umcy,2024-10-18,31.6655,-104.1926,7.1,2.8,TexNet
tx2024uoachj,2024-10-17,32.0169,-102.3786,5.6,1.1,TexNet
texnet2024ulbc,2024-10-17,31.6376,-104.39,7.3,2.4,TexNet
texnet2024ukyl,2024-10-17,31.6191,-104.5297,9,1.8,TexNet
texnet2024uktd,2024-10-17,31.6171,-104.0037,9,3.2,TexNet
texnet2024uklq,2024-10-17,32.0929,-101.6466,6.9,1.2,TexNet
texnet2024uklc,2024-10-17,31.6879,-104.4271,7.4,1.7,TexNet
texnet2024ukkh,2024-10-17,31.483,-103.9427,5,1.6,TexNet
texnet2024ukfw,2024-10-17,32.4115,-102.0925,8.7,1.1,TexNet
texnet2024ukfm,2024-10-17,32.4069,-102.0635,9.3,1.4,TexNet
texnet2024ukev,2024-10-17,31.6239,-104.505,9.7,1.6,TexNet
texnet2024uker,2024-10-17,31.6322,-104.4981,9.2,1.4,TexNet
texnet2024ukca,2024-10-17,32.4142,-102.0635,7.9,1.1,TexNet
texnet2024ukbb,2024-10-17,31.4802,-103.954,5.7,1.6,TexNet
texnet2024ukai,2024-10-17,31.668,-104.4532,6.6,1.6,TexNet
texnet2024ujze,2024-10-17,32.3996,-101.7141,6.6,2.3,TexNet
tx2024umkamm,2024-10-17,32.4088,-102.0421,7.5,1.1,TexNet
texnet2024ujrl,2024-10-16,31.9693,-102.1193,10,1.1,TexNet
texnet2024ujpn,2024-10-16,32.005,-101.7323,8.9,1.2,TexNet
texnet2024ujji,2024-10-16,31.4889,-103.9497,3.5,1.6,TexNet
texnet2024ujir,2024-10-16,31.6813,-104.3834,7.3,1.6,TexNet
texnet2024ujif,2024-10-16,31.9711,-102.3143,8.7,1.6,TexNet
texnet2024ujht,2024-10-16,31.5453,-104.1209,7.7,2,TexNet
tx2024ulkssg,2024-10-16,32.352,-102.0742,9.7,1.1,TexNet
texnet2024uiwp,2024-10-16,32.4069,-102.0742,9.4,2.4,TexNet
texnet2024uivi,2024-10-16,32.4051,-102.1,8.6,1.2,TexNet
texnet2024uird,2024-10-16,32.0352,-102.3915,7.9,1.2,TexNet
texnet2024uiop,2024-10-16,31.4891,-103.971,4.1,2.3,TexNet
texnet2024uile,2024-10-16,31.6869,-104.2822,8.4,2.1,TexNet
texnet2024uifl,2024-10-16,32.3996,-102.0678,9.5,1.6,TexNet
texnet2024uiez,2024-10-16,31.6249,-104.186,6.9,1.3,TexNet
texnet2024uhuk,2024-10-15,31.6202,-104.1219,7.1,1.6,TexNet
texnet2024uhoz,2024-10-15,31.6764,-104.4237,7.7,1.5,TexNet
tx2024ukaujo,2024-10-15,32.4142,-102.0614,8.8,1,TexNet
texnet2024uhlx,2024-10-15,31.4962,-103.9729,6,1.5,TexNet
texnet2024uhky,2024-10-15,31.6133,-104.1176,7.2,1.4,TexNet
texnet2024uhkv,2024-10-15,31.6148,-104.1158,7.1,2.1,TexNet
texnet2024uhjz,2024-10-15,31.6189,-104.3651,7.8,1.9,TexNet
texnet2024uhha,2024-10-15,31.6742,-104.4194,8.5,1.7,TexNet
texnet2024uhgm,2024-10-15,31.6617,-104.1808,7.1,1.8,TexNet
texnet2024uhfa,2024-10-15,32.1744,-101.7012,7.5,1.4,TexNet
texnet2024uhbj,2024-10-15,29.2353,-97.4712,5.3,1.7,TexNet
texnet2024uhap,2024-10-15,32.0242,-102.3936,5.6,1.1,TexNet
texnet2024uguc,2024-10-15,32.1762,-101.7055,7.4,1.3,TexNet
texnet2024ugki,2024-10-15,32.8336,-100.9381,5.6,1.4,TexNet
texnet2024ugjd,2024-10-15,32.1478,-101.0592,8.9,1.2,TexNet
texnet2024ughs,2024-10-15,31.2888,-103.3788,4.8,1.1,TexNet
texnet2024uggl,2024-10-15,31.7402,-104.1032,8.6,1.9,TexNet
texnet2024ugfl,2024-10-15,31.559,-104.0189,8.8,1.7,TexNet
texnet2024ugdu,2024-10-14,31.6571,-104.5511,7.7,2,TexNet
texnet2024ugaw,2024-10-14,32.0123,-101.7238,7.5,1.1,TexNet
texnet2024ufyk,2024-10-14,31.7374,-104.4057,6.5,1.4,TexNet
texnet2024ufsc,2024-10-14,31.6398,-104.0322,8,1.8,TexNet
texnet2024ufka,2024-10-14,32.016,-101.3379,5.9,1.7,TexNet
texnet2024ufhx,2024-10-14,31.6192,-104.5243,9.4,1.8,TexNet
texnet2024uffv,2024-10-14,32.1103,-102.16,8,1.2,TexNet
texnet2024ufdt,2024-10-14,32.1249,-102.1621,8.6,2,TexNet
texnet2024ufcn,2024-10-14,31.4906,-103.9863,4.8,1.5,TexNet
texnet2024ufah,2024-10-14,31.4897,-103.9798,2.9,1.3,TexNet
texnet2024uezd,2024-10-14,31.496,-103.9683,5.9,1.3,TexNet
texnet2024uewr,2024-10-14,32.1158,-102.1621,8.5,2.1,TexNet
texnet2024uevz,2024-10-14,31.6648,-104.4494,7.3,1.7,TexNet
texnet2024uevq,2024-10-14,32.0224,-102.3915,5.2,1,TexNet
texnet2024uenk,2024-10-14,31.6807,-104.4166,7.2,1.7,TexNet
texnet2024ueki,2024-10-14,31.6543,-104.36,8.3,1.9,TexNet
texnet2024uejl,2024-10-14,32.0123,-101.3679,10,1.2,TexNet
texnet2024udwd,2024-10-13,32.027,-102.4054,5.2,1.1,TexNet
tx2024ugcnpc,2024-10-13,32.0938,-101.4847,8.9,1.3,TexNet
texnet2024udnu,2024-10-13,31.6443,-104.4767,6.8,1.8,TexNet
texnet2024udkr,2024-10-13,31.579,-103.9345,9.1,2.1,TexNet
texnet2024udae,2024-10-13,32.211,-102.1214,10.1,2.3,TexNet
texnet2024ucvq,2024-10-13,31.9913,-102.3786,10.3,1.4,TexNet
texnet2024ucvi,2024-10-13,31.6406,-104.2928,4.2,1.7,TexNet
tx2024ufgsqy,2024-10-13,32.471,-101.1696,5.6,1.3,TexNet
texnet2024ucqk,2024-10-13,31.6513,-104.2716,8.6,2.2,TexNet
texnet2024ucqh,2024-10-13,31.7184,-101.7077,9.5,2.2,TexNet
texnet2024ucpw,2024-10-13,31.6488,-104.2749,7.5,2,TexNet
texnet2024uclm,2024-10-12,32.7603,-100.6616,9,2.2,TexNet
texnet2024uccy,2024-10-12,31.6244,-104.3619,7.8,1.9,TexNet
texnet2024ucaw,2024-10-12,31.6248,-104.5045,9.1,1.8,TexNet
tx2024ueisqm,2024-10-12,32.3575,-102.07,9.4,1.2,TexNet
texnet2024ubio,2024-10-12,32.0828,-101.6348,7.2,1.2,TexNet
texnet2024ubgc,2024-10-12,31.5944,-104.5502,8.2,2.1,TexNet
texnet2024uaxg,2024-10-12,31.6599,-104.3723,9.5,1.9,TexNet
texnet2024uaxa,2024-10-12,31.6501,-104.4482,7.9,1.4,TexNet
texnet2024uasa,2024-10-11,31.572,-102.145,10,1.5,TexNet
texnet2024uapa,2024-10-11,31.6676,-104.4504,6.3,1.9,TexNet
texnet2024uaox,2024-10-11,31.65,-104.4568,7.7,1.6,TexNet
texnet2024uaor,2024-10-11,31.6595,-104.4518,6.4,2.6,TexNet
texnet2024ualu,2024-10-11,32.4069,-102.0657,8,1.3,TexNet
texnet2024uakp,2024-10-11,32.0097,-102.3548,4.3,1.8,TexNet
texnet2024uaho,2024-10-11,31.6765,-104.4146,7.2,1.5,TexNet
texnet2024uahk,2024-10-11,32.3941,-102.1214,7.2,1.1,TexNet
texnet2024uafz,2024-10-11,31.9968,-102.3701,10.6,1.6,TexNet
texnet2024uabi,2024-10-11,32.4069,-102.0571,7.8,1,TexNet
texnet2024tzzy,2024-10-11,31.5349,-104.0077,9.6,1.5,TexNet
texnet2024tzyh,2024-10-11,32.4106,-102.0549,7.3,1.2,TexNet
texnet2024tzxr,2024-10-11,31.6481,-104.4595,7.6,1.3,TexNet
texnet2024tzqc,2024-10-11,31.6468,-104.4568,8.2,1.6,TexNet
texnet2024tznq,2024-10-11,31.7134,-104.2912,8,2.6,TexNet
texnet2024tznp,2024-10-11,31.7148,-104.2993,8.3,1.6,TexNet
texnet2024tzmq,2024-10-11,31.6634,-104.3009,8.9,1.8,TexNet
texnet2024tzjv,2024-10-11,32.0078,-101.3411,10.3,1.6,TexNet
texnet2024tziy,2024-10-11,28.5625,-98.371,6.2,1.4,TexNet
texnet2024tzig,2024-10-11,31.7185,-104.2885,8.2,1.8,TexNet
texnet2024tzcp,2024-10-11,32.4088,-102.0549,9,0.8,TexNet
texnet2024tzbk,2024-10-11,32.4069,-102.0442,8.8,1.5,TexNet
texnet2024tzbf,2024-10-11,32.4097,-102.0474,9.7,1.8,TexNet
texnet2024tzal,2024-10-11,32.4069,-102.0442,8.9,1.8,TexNet
texnet2024tzak,2024-10-11,32.4088,-102.0421,7.3,0.9,TexNet
texnet2024tyyt,2024-10-11,31.6522,-104.4698,7.3,1.5,TexNet
texnet2024tyxd,2024-10-11,31.6532,-104.4542,7.6,1.2,TexNet
texnet2024tysg,2024-10-10,31.6629,-104.4597,6.5,1.9,TexNet
texnet2024tyrf,2024-10-10,32.1304,-102.22,6.9,1.2,TexNet
texnet2024tyqq,2024-10-10,31.5963,-104.1099,7.3,1,TexNet
texnet2024tyly,2024-10-10,31.6217,-104.3646,7.5,1.6,TexNet
texnet2024tyhd,2024-10-10,31.595,-104.1062,7.6,1.6,TexNet
texnet2024tyhb,2024-10-10,31.6504,-104.4698,7.4,2.5,TexNet
texnet2024tyer,2024-10-10,32.4115,-102.0582,7,1.2,TexNet
tx2024uanohf,2024-10-10,32.1286,-101.5147,7.1,1.1,TexNet
texnet2024txst,2024-10-10,31.6592,-104.4548,7.4,1.7,TexNet
texnet2024txrc,2024-10-10,32.103,-101.0753,8.4,1.7,TexNet
texnet2024txoq,2024-10-10,31.9528,-101.9971,9.6,1.3,TexNet
texnet2024txjc,2024-10-10,32.352,-102.0785,7.7,1.4,TexNet
texnet2024txhs,2024-10-10,32.3529,-102.0796,8.5,2,TexNet
texnet2024txgq,2024-10-10,32.3502,-102.0785,7.2,1.2,TexNet
texnet2024txbm,2024-10-10,31.673,-104.4592,4.1,1.9,TexNet
texnet2024txbk,2024-10-10,31.6257,-104.4843,8,2.4,TexNet
texnet2024txac,2024-10-09,32.1396,-101.0689,4.5,1.7,TexNet
texnet2024twyv,2024-10-09,31.6203,-104.4931,9.5,1.9,TexNet
tx2024tzfazl,2024-10-09,32.1249,-101.5212,9.2,1,TexNet
texnet2024twtj,2024-10-09,31.6562,-104.4513,8,1.5,TexNet
texnet2024twqu,2024-10-09,32.7658,-100.6744,8.9,2.1,TexNet
texnet2024twpj,2024-10-09,31.6765,-104.4113,7.8,1.7,TexNet
texnet2024twjn,2024-10-09,31.7134,-104.0142,7,1.4,TexNet
texnet2024twjf,2024-10-09,32.3959,-101.6069,6.2,1.2,TexNet
texnet2024twfx,2024-10-09,32.3831,-101.0646,3.9,1.2,TexNet
texnet2024twfn,2024-10-09,32.1524,-101.0474,3.8,1.6,TexNet
tx2024tyofpv,2024-10-09,32.3996,-102.0657,9.6,1,TexNet
texnet2024tvot,2024-10-09,32.2714,-101.8985,6.8,1.3,TexNet
texnet2024tvjm,2024-10-09,31.4754,-103.4182,5.1,1.5,TexNet
texnet2024tviz,2024-10-09,32.0233,-102.4012,5.3,1.1,TexNet
texnet2024tvfw,2024-10-08,32.1478,-101.0592,9.1,2.3,TexNet
texnet2024tvbw,2024-10-08,32.0242,-102.4022,3.8,1,TexNet
texnet2024tuyq,2024-10-08,31.6674,-104.4613,7.7,1.4,TexNet
texnet2024turz,2024-10-08,32.7768,-100.608,6,2,TexNet
texnet2024tupx,2024-10-08,30.8538,-103.4439,5,1.7,TexNet
texnet2024tupj,2024-10-08,31.6238,-104.0138,6.8,1.8,TexNet
texnet2024tuku,2024-10-08,31.6272,-104.5018,9,1.5,TexNet
texnet2024tuha,2024-10-08,32.1478,-101.0549,8,1.7,TexNet
texnet2024tugl,2024-10-08,31.6248,-104.5045,9.2,1.5,TexNet
texnet2024ttwp,2024-10-08,31.6727,-104.4242,7.9,1.6,TexNet
texnet2024ttug,2024-10-08,31.6165,-104.1197,7,1.6,TexNet
texnet2024ttng,2024-10-08,33.0918,-100.1787,11.5,1.3,TexNet
texnet2024ttlv,2024-10-08,32.4051,-102.0464,8.9,1.1,TexNet
texnet2024ttlb,2024-10-08,31.6774,-104.3414,8.7,1.5,TexNet
texnet2024ttjj,2024-10-07,31.632,-104.4994,9.1,1.5,TexNet
texnet2024ttiu,2024-10-07,31.6438,-104.1791,5.8,1.8,TexNet
texnet2024ttgr,2024-10-07,31.658,-104.4599,7.4,1.8,TexNet
texnet2024ttdz,2024-10-07,32.7347,-100.6658,8.6,2.1,TexNet
texnet2024ttbr,2024-10-07,31.6642,-104.362,7.3,1.6,TexNet
texnet2024tszd,2024-10-07,32.3996,-102.0635,8.6,1.4,TexNet
texnet2024tswa,2024-10-07,31.7075,-101.712,10.8,1.2,TexNet
texnet2024tssl,2024-10-07,31.6928,-104.1326,8.6,1.8,TexNet
texnet2024tsqs,2024-10-07,32.7383,-100.668,8.4,1.7,TexNet
texnet2024tspl,2024-10-07,31.6498,-104.2674,8.2,1.5,TexNet
texnet2024tsmo,2024-10-07,32.7383,-100.6658,8.9,2,TexNet
texnet2024tsft,2024-10-07,32.4051,-102.0399,8.1,1.2,TexNet
texnet2024trzx,2024-10-07,31.9968,-102.3722,9.7,1,TexNet
texnet2024trnp,2024-10-06,31.9885,-102.369,11.2,1.2,TexNet
texnet2024trla,2024-10-06,31.6769,-104.4226,6.7,1.6,TexNet
texnet2024trka,2024-10-06,32.1176,-101.5297,8,1.6,TexNet
texnet2024trhd,2024-10-06,32.3593,-102.1021,8.7,1.3,TexNet
texnet2024tqyb,2024-10-06,31.843,-101.7806,8.3,1.2,TexNet
texnet2024tqrs,2024-10-06,32.0242,-102.3958,5.3,0.9,TexNet
texnet2024tqqs,2024-10-06,32.764,-100.6701,8.6,1.3,TexNet
texnet2024tqqm,2024-10-06,31.525,-104.0106,8.9,1.8,TexNet
texnet2024tqpw,2024-10-06,31.8631,-101.7077,6.6,0.9,TexNet
texnet2024tqpf,2024-10-06,31.5255,-104.0106,8.9,1.6,TexNet
texnet2024tqpo,2024-10-06,31.5236,-104.0122,8.9,2.2,TexNet
texnet2024tqpb,2024-10-06,31.5108,-104.0127,9.1,2.1,TexNet
texnet2024tqll,2024-10-06,31.4408,-103.5823,2,1.8,TexNet
texnet2024tqkq,2024-10-06,31.6254,-104.2293,3.1,2.1,TexNet
texnet2024tqjo,2024-10-06,32.0206,-102.4001,5,1,TexNet
texnet2024tqgx,2024-10-06,31.6726,-104.3774,7.3,1.5,TexNet
texnet2024tqfm,2024-10-06,31.5269,-103.4321,7.6,1.6,TexNet
texnet2024tqec,2024-10-06,32.4088,-102.07,7.9,1.7,TexNet
texnet2024tqal,2024-10-06,31.6218,-104.5069,6.9,1.6,TexNet
texnet2024tpxx,2024-10-06,32.0123,-102.3754,4.7,1.2,TexNet
texnet2024tpwl,2024-10-06,32.4124,-102.0528,9.1,1,TexNet
texnet2024tpvv,2024-10-06,32.4124,-102.07,8.8,1.9,TexNet
texnet2024tpto,2024-10-05,31.705,-104.1612,8.8,2.2,TexNet
texnet2024tpqo,2024-10-05,31.8796,-101.7377,9,1.8,TexNet
texnet2024tpqg,2024-10-05,31.5069,-103.3894,4.5,1.9,TexNet
texnet2024tpmy,2024-10-05,32.7448,-100.6734,7.6,1.6,TexNet
texnet2024tplj,2024-10-05,31.6958,-104.1638,7.7,1.7,TexNet
texnet2024tpgo,2024-10-05,32.0114,-102.3722,5.7,1.4,TexNet
texnet2024tpdw,2024-10-05,28.7312,-98.845,5.5,1.5,TexNet
texnet2024tpbt,2024-10-05,31.6299,-104.0172,7.4,1.8,TexNet
texnet2024toxz,2024-10-05,32.1927,-102.1278,8.7,0.9,TexNet
texnet2024toxl,2024-10-05,32.0096,-102.3701,5.3,0.7,TexNet
texnet2024tovo,2024-10-05,31.603,-103.9386,5.3,2,TexNet
texnet2024totc,2024-10-05,32.1914,-102.1249,4.3,2,TexNet
texnet2024toru,2024-10-05,32.1909,-102.1364,9.5,1.4,TexNet
texnet2024tojg,2024-10-05,32.7548,-100.6658,7,1.4,TexNet
texnet2024tohb,2024-10-05,32.4042,-102.0625,9.4,1,TexNet
texnet2024toej,2024-10-05,32.0123,-101.7409,9.5,0.8,TexNet
texnet2024todr,2024-10-05,32.0938,-101.6498,7.1,1,TexNet
texnet2024tobr,2024-10-05,31.6358,-104.3857,7.3,1.5,TexNet
texnet2024tnxe,2024-10-04,31.9739,-102.3261,8,1.3,TexNet
texnet2024tnwd,2024-10-04,32.1927,-102.1364,9.6,1.1,TexNet
texnet2024tnth,2024-10-04,32.1909,-102.1386,9.2,1,TexNet
texnet2024tnqc,2024-10-04,31.6776,-104.385,7.3,1.7,TexNet
texnet2024tnpd,2024-10-04,31.7219,-104.429,7.4,1.5,TexNet
texnet2024tnor,2024-10-04,31.6749,-104.3785,7.3,1.8,TexNet
texnet2024tnme,2024-10-04,31.673,-104.3822,8.5,1.9,TexNet
texnet2024tnly,2024-10-04,31.6726,-104.3812,7.3,1.9,TexNet
texnet2024tnkg,2024-10-04,32.1514,-101.0638,3.7,2.1,TexNet
texnet2024tnic,2024-10-04,31.6794,-104.3877,6.3,2.3,TexNet
texnet2024tnia,2024-10-04,31.6739,-104.3882,7.6,1.7,TexNet
texnet2024tndj,2024-10-04,31.6831,-104.3899,7.6,1.7,TexNet
texnet2024tnde,2024-10-04,31.6777,-104.3753,7.3,2.2,TexNet
texnet2024tncr,2024-10-04,31.2587,-103.4214,6.6,1.2,TexNet
texnet2024tncp,2024-10-04,31.2561,-103.3633,7.8,1.8,TexNet
texnet2024tnbd,2024-10-04,32.4747,-101.1653,4.9,0.9,TexNet
texnet2024tmrk,2024-10-04,31.6794,-104.3877,7.3,1.5,TexNet
texnet2024tmrh,2024-10-04,31.6519,-104.4493,8.1,1.9,TexNet
texnet2024tmqq,2024-10-04,31.6771,-104.385,7.6,1.8,TexNet
texnet2024tmqi,2024-10-04,32.4088,-102.07,8.9,1.1,TexNet
texnet2024tmmw,2024-10-04,32.0187,-102.3958,5.7,1,TexNet
texnet2024tmjb,2024-10-04,31.6751,-104.4856,7.2,1.4,TexNet
texnet2024tmie,2024-10-04,32.0187,-102.3958,5.5,1.1,TexNet
texnet2024tmbr,2024-10-03,32.016,-102.3883,5.2,0.9,TexNet
texnet2024tmaj,2024-10-03,31.6737,-104.421,7.9,1.6,TexNet
texnet2024tlso,2024-10-03,31.6359,-104.5008,8.4,1.9,TexNet
texnet2024tlnf,2024-10-03,32.0883,-101.6348,8.8,1.7,TexNet
texnet2024tliu,2024-10-03,31.602,-103.9625,10.3,1.6,TexNet
texnet2024tlfp,2024-10-03,31.6568,-104.4671,5.8,1.8,TexNet
texnet2024tlcy,2024-10-03,31.6257,-104.5158,9.8,1.7,TexNet
texnet2024tlcb,2024-10-03,31.5278,-104.0101,9.2,2,TexNet
texnet2024tlax,2024-10-03,31.4948,-103.9874,1.1,1.8,TexNet
texnet2024tkyr,2024-10-03,32.4142,-102.0635,8.8,2.1,TexNet
texnet2024tkvv,2024-10-03,31.498,-103.9922,4.4,1.6,TexNet
texnet2024tkpx,2024-10-03,31.6746,-104.4237,7.9,1.6,TexNet
texnet2024tkpu,2024-10-03,31.7679,-101.9242,9.4,1,TexNet
tx2024tmvxvx,2024-10-03,32.4033,-102.0614,8.7,1.2,TexNet
texnet2024tkmw,2024-10-03,32.4133,-102.0603,8.2,3.2,TexNet
texnet2024tkls,2024-10-03,31.6728,-104.4829,7.4,1.4,TexNet
texnet2024tkkn,2024-10-03,31.6788,-104.483,7.3,1.6,TexNet
texnet2024tkeo,2024-10-02,31.99,-103.8664,7.6,1.8,TexNet
texnet2024tkeg,2024-10-02,31.6212,-104.0913,7.1,1.7,TexNet
texnet2024tkcd,2024-10-02,31.6075,-103.9732,8.6,1.7,TexNet
texnet2024tkav,2024-10-02,31.2212,-103.7705,4.6,1.5,TexNet
texnet2024tjyd,2024-10-02,32.189,-101.3926,6.9,1.2,TexNet
texnet2024tjtn,2024-10-02,31.7677,-103.8045,7.9,1.8,TexNet
texnet2024tjsa,2024-10-02,31.687,-104.3522,8.6,1.7,TexNet
texnet2024tjrk,2024-10-02,31.7188,-104.2946,7.3,1.7,TexNet
texnet2024tjqn,2024-10-02,31.6705,-104.4834,7.4,1.5,TexNet
texnet2024tjpu,2024-10-02,31.682,-104.4781,7.1,1.8,TexNet
texnet2024tjhn,2024-10-02,31.9986,-102.3765,10.2,1,TexNet
texnet2024tjdn,2024-10-02,31.6325,-104.1333,7.7,1.5,TexNet
texnet2024tjcv,2024-10-02,32.3538,-102.0957,9.4,0.9,TexNet
texnet2024tjbp,2024-10-02,31.1761,-103.7333,2,2.2,TexNet
texnet2024tjbl,2024-10-02,31.1776,-103.7163,2.1,2.1,TexNet
texnet2024tjbb,2024-10-02,31.6322,-104.5094,9.6,1.7,TexNet
texnet2024tizx,2024-10-02,31.6579,-104.4505,7.4,1.3,TexNet
texnet2024tivx,2024-10-02,31.6677,-104.4188,9,2.2,TexNet
